run,lumi,event,reason
319656,94,54244938,nano_ele_pt_floor
319656,94,52790050,nano_ele_pt_floor
319656,94,52772506,nano_ele_pt_floor
319656,94,53889653,nano_ele_pt_floor
319656,94,52882031,nano_ele_pt_floor
319656,94,52936402,nano_ele_pt_floor
319656,94,54019503,nano_ele_pt_floor
319656,94,52858467,nano_ele_pt_floor
319656,94,54270932,nano_ele_pt_floor
319656,94,53902564,nano_ele_pt_floor
319656,94,53989790,nano_ele_pt_floor
319656,94,53840246,nano_ele_pt_floor
319656,94,52886241,nano_ele_pt_floor
319656,94,53100485,nano_ele_pt_floor
319656,94,53213195,nano_ele_pt_floor
319656,94,53026969,nano_ele_pt_floor
319656,94,53307358,nano_ele_pt_floor
319656,94,53207226,nano_ele_pt_floor
319656,94,53922421,nano_ele_pt_floor
319656,94,53733716,nano_ele_pt_floor
319656,94,54191202,nano_ele_pt_floor
319656,94,53704177,nano_ele_pt_floor
319656,94,53627523,nano_ele_pt_floor
319656,94,54225138,nano_ele_pt_floor
319656,94,54174799,nano_ele_pt_floor
319656,94,54026000,nano_ele_pt_floor
319656,94,52934298,nano_ele_pt_floor
319656,94,52862454,nano_ele_pt_floor
319656,94,53977656,nano_ele_pt_floor
319656,94,54068547,nano_ele_pt_floor
319656,94,54218462,nano_ele_pt_floor
319656,94,53962884,nano_ele_pt_floor
319656,94,54164864,nano_ele_pt_floor
319656,94,54304956,nano_ele_pt_floor
319656,94,53673265,nano_ele_pt_floor
319656,94,53755438,nano_ele_pt_floor
319656,94,52926362,nano_ele_pt_floor
319656,94,52772499,nano_ele_pt_floor
319656,94,54223823,nano_ele_pt_floor
319656,94,54027702,nano_ele_pt_floor
319656,94,54186705,nano_ele_pt_floor
319656,94,54229410,nano_ele_pt_floor
319656,94,54271330,nano_ele_pt_floor
319656,94,54133549,nano_ele_pt_floor
319656,94,53809577,nano_ele_pt_floor
319656,94,53614065,nano_ele_pt_floor
319656,94,52892642,nano_ele_pt_floor
319656,94,54265019,nano_ele_pt_floor
319656,94,53964644,nano_ele_pt_floor
319656,94,54193480,nano_ele_pt_floor
319656,102,65483768,nano_ele_pt_floor
319656,102,64680420,nano_ele_pt_floor
319656,102,64760860,nano_ele_pt_floor
319656,102,65042446,nano_ele_pt_floor
319656,102,64698423,nano_ele_pt_floor
319656,102,65083646,nano_ele_pt_floor
319656,102,65362119,nano_ele_pt_floor
319656,102,64641250,nano_ele_pt_floor
319656,102,65256062,nano_ele_pt_floor
319656,102,64530344,nano_ele_pt_floor
319656,102,64737094,nano_ele_pt_floor
319656,102,65033518,nano_ele_pt_floor
319656,102,65124475,nano_ele_pt_floor
319656,102,64982348,nano_ele_pt_floor
319656,102,64929762,nano_ele_pt_floor
319656,102,64479841,nano_ele_pt_floor
319656,102,65577974,nano_ele_pt_floor
319656,102,64486743,nano_ele_pt_floor
319656,102,64608625,nano_ele_pt_floor
319656,102,64948063,nano_ele_pt_floor
319656,102,64559693,nano_ele_pt_floor
319656,102,65585799,nano_ele_pt_floor
319656,102,64706137,nano_ele_pt_floor
319656,102,64684497,nano_ele_pt_floor
319656,102,64896396,nano_ele_pt_floor
319656,102,64981801,nano_ele_pt_floor
319656,102,65002033,nano_ele_pt_floor
319656,102,64805695,nano_ele_pt_floor
319656,102,64632474,nano_ele_pt_floor
319656,102,64930059,nano_ele_pt_floor
319656,102,65848268,nano_ele_pt_floor
319656,102,64870482,nano_ele_pt_floor
319656,102,65014050,nano_ele_pt_floor
319656,102,65041963,nano_ele_pt_floor
319656,102,64843478,nano_ele_pt_floor
319656,102,65096227,nano_ele_pt_floor
319656,102,64802311,nano_ele_pt_floor
319656,102,64864340,nano_ele_pt_floor
319656,102,65642935,nano_ele_pt_floor
319656,102,64924488,nano_ele_pt_floor
319656,102,65678519,nano_ele_pt_floor
319656,102,65683340,nano_ele_pt_floor
319656,102,65221854,nano_ele_pt_floor
319656,102,65203870,nano_ele_pt_floor
319656,102,64519389,nano_ele_pt_floor
319656,102,65155870,nano_ele_pt_floor
319656,102,64495927,nano_ele_pt_floor
319656,102,65650942,nano_ele_pt_floor
319656,102,65863481,nano_ele_pt_floor
319656,102,65689128,nano_ele_pt_floor
319656,102,65789196,nano_ele_pt_floor
319656,102,65315530,nano_ele_pt_floor
319656,102,64556131,nano_ele_pt_floor
319656,102,65162844,nano_ele_pt_floor
319656,102,64730727,nano_ele_pt_floor
319656,102,64672042,nano_ele_pt_floor
319656,102,64936584,nano_ele_pt_floor
319656,102,65761959,nano_ele_pt_floor
319656,102,65723171,nano_ele_pt_floor
319656,102,65843559,nano_ele_pt_floor
319656,102,65258862,nano_ele_pt_floor
319656,102,65516788,nano_ele_pt_floor
319656,102,65669926,nano_ele_pt_floor
319656,102,65436939,nano_ele_pt_floor
319656,102,64453783,nano_ele_pt_floor
319656,102,64781527,nano_ele_pt_floor
319656,102,64458644,nano_ele_pt_floor
319656,102,65202660,nano_ele_pt_floor
319656,102,65552864,nano_ele_pt_floor
319656,102,65506353,nano_ele_pt_floor
319656,102,65175187,nano_ele_pt_floor
319656,102,64632363,nano_ele_pt_floor
319656,102,64958950,nano_ele_pt_floor
319656,102,65791240,nano_ele_pt_floor
319656,102,65925008,nano_ele_pt_floor
319656,102,65178253,nano_ele_pt_floor
319656,102,64856850,nano_ele_pt_floor
319656,102,65856778,nano_ele_pt_floor
319656,102,65715666,nano_ele_pt_floor
319656,102,65709553,nano_ele_pt_floor
319656,102,65831614,nano_ele_pt_floor
319656,102,65791783,nano_ele_pt_floor
319656,102,65972856,nano_ele_pt_floor
319656,102,65912751,nano_ele_pt_floor
319656,102,65705615,nano_ele_pt_floor
319656,102,65879995,nano_ele_pt_floor
319656,102,65954384,nano_ele_pt_floor
319656,102,65817920,nano_ele_pt_floor
319656,102,65382317,nano_ele_pt_floor
319656,102,65269961,nano_ele_pt_floor
319656,102,65797445,nano_ele_pt_floor
319656,102,65725150,nano_ele_pt_floor
319656,102,65828141,nano_ele_pt_floor
319656,102,65736839,nano_ele_pt_floor
319656,102,65683487,nano_ele_pt_floor
319656,102,65551518,nano_ele_pt_floor
319656,102,65862226,nano_ele_pt_floor
319656,102,65995211,nano_ele_pt_floor
319656,102,65906168,nano_ele_pt_floor
319656,102,65728496,nano_ele_pt_floor
319656,102,65695396,nano_ele_pt_floor
319656,102,65933125,nano_ele_pt_floor
319656,102,65625623,nano_ele_pt_floor
319656,102,65490388,nano_ele_pt_floor
319656,102,65685749,nano_ele_pt_floor
319656,102,65592361,nano_ele_pt_floor
319656,102,65051463,nano_ele_pt_floor
319656,102,65244426,nano_ele_pt_floor
319656,102,65177559,nano_ele_pt_floor
319656,102,65566906,nano_ele_pt_floor
319656,102,64682967,nano_ele_pt_floor
319656,102,65162874,nano_ele_pt_floor
319656,102,65247257,nano_ele_pt_floor
319656,102,65451717,nano_ele_pt_floor
319656,102,65822225,nano_ele_pt_floor
319656,102,65427333,nano_ele_pt_floor
319656,102,65782299,nano_ele_pt_floor
319656,102,65807624,nano_ele_pt_floor
319656,102,65881430,nano_ele_pt_floor
319656,102,65172399,nano_ele_pt_floor
319656,102,65091497,nano_ele_pt_floor
319656,102,65357158,nano_ele_pt_floor
319656,106,71290561,nano_ele_pt_floor
319656,106,71399446,nano_ele_pt_floor
319656,106,71816416,nano_ele_pt_floor
319656,106,71683630,nano_ele_pt_floor
319656,106,71916480,nano_ele_pt_floor
319656,106,71044486,nano_ele_pt_floor
319656,106,71386829,nano_ele_pt_floor
319656,106,71345845,nano_ele_pt_floor
319656,106,70969053,nano_ele_pt_floor
319656,106,71509892,nano_ele_pt_floor
319656,106,71936960,nano_ele_pt_floor
319656,106,71593489,nano_ele_pt_floor
319656,106,71380064,nano_ele_pt_floor
319656,106,70723486,nano_ele_pt_floor
319656,106,71499815,nano_ele_pt_floor
319656,106,71073393,nano_ele_pt_floor
319656,106,71077702,nano_ele_pt_floor
319656,106,71326235,nano_ele_pt_floor
319656,106,70898733,nano_ele_pt_floor
319656,106,71375698,nano_ele_pt_floor
319656,106,71517311,nano_ele_pt_floor
319656,106,70970318,nano_ele_pt_floor
319656,106,71033783,nano_ele_pt_floor
319656,106,71758319,nano_ele_pt_floor
319656,106,71724960,nano_ele_pt_floor
319656,106,71223439,nano_ele_pt_floor
319656,106,72218375,nano_ele_pt_floor
319656,106,70844325,nano_ele_pt_floor
319656,106,71047008,nano_ele_pt_floor
319656,106,71603934,nano_ele_pt_floor
319656,106,71653489,nano_ele_pt_floor
319656,106,70739119,nano_ele_pt_floor
319656,106,70740863,nano_ele_pt_floor
319656,106,71731618,nano_ele_pt_floor
319656,106,71754035,nano_ele_pt_floor
319656,106,71575848,nano_ele_pt_floor
319656,106,71034861,nano_ele_pt_floor
319656,106,71216836,nano_ele_pt_floor
319656,106,71032534,nano_ele_pt_floor
319656,106,71224070,nano_ele_pt_floor
319656,106,71105959,nano_ele_pt_floor
319656,106,70908280,nano_ele_pt_floor
319656,106,71324120,nano_ele_pt_floor
319656,106,71354865,nano_ele_pt_floor
319656,106,71458263,nano_ele_pt_floor
319656,106,71639079,nano_ele_pt_floor
319656,106,71409314,nano_ele_pt_floor
319656,106,71846096,nano_ele_pt_floor
319656,106,71454716,nano_ele_pt_floor
319656,106,71377042,nano_ele_pt_floor
319656,106,71548743,nano_ele_pt_floor
319656,106,70906287,nano_ele_pt_floor
319656,106,71061605,nano_ele_pt_floor
319656,106,70953404,nano_ele_pt_floor
319656,106,71164011,nano_ele_pt_floor
319656,106,71143763,nano_ele_pt_floor
319656,106,71042495,nano_ele_pt_floor
319656,106,70768782,nano_ele_pt_floor
319656,106,71259978,nano_ele_pt_floor
319656,106,71446822,nano_ele_pt_floor
319656,106,71106539,nano_ele_pt_floor
319656,106,71471987,nano_ele_pt_floor
319656,106,71336828,nano_ele_pt_floor
319656,106,71852654,nano_ele_pt_floor
319656,106,70912545,nano_ele_pt_floor
319656,106,71767785,nano_ele_pt_floor
319656,106,71893699,nano_ele_pt_floor
319656,106,71170645,nano_ele_pt_floor
319656,106,70723990,nano_ele_pt_floor
319656,106,71519265,nano_ele_pt_floor
319656,106,71299904,nano_ele_pt_floor
319656,106,71543114,nano_ele_pt_floor
319656,106,71404292,nano_ele_pt_floor
319656,106,71862533,nano_ele_pt_floor
319656,106,71567177,nano_ele_pt_floor
319656,106,70776703,nano_ele_pt_floor
319656,106,70739580,nano_ele_pt_floor
319656,106,70896940,nano_ele_pt_floor
319656,106,71130527,nano_ele_pt_floor
319656,106,71001757,nano_ele_pt_floor
319656,106,71454728,nano_ele_pt_floor
319656,106,70834680,nano_ele_pt_floor
319656,106,70698266,nano_ele_pt_floor
319656,106,71066649,nano_ele_pt_floor
319656,106,72116734,nano_ele_pt_floor
319656,106,70768753,nano_ele_pt_floor
319656,106,71473331,nano_ele_pt_floor
319656,106,71329083,nano_ele_pt_floor
319656,106,70734768,nano_ele_pt_floor
319656,106,71886379,nano_ele_pt_floor
319656,106,71668957,nano_ele_pt_floor
319656,106,71699050,nano_ele_pt_floor
319656,106,71396697,nano_ele_pt_floor
319656,106,71211720,nano_ele_pt_floor
319656,106,72111999,nano_ele_pt_floor
319656,106,72155176,nano_ele_pt_floor
319656,106,70807607,nano_ele_pt_floor
319656,106,71336256,nano_ele_pt_floor
319656,106,71996256,nano_ele_pt_floor
319656,106,72198705,nano_ele_pt_floor
319656,106,71376439,nano_ele_pt_floor
319656,106,71593916,nano_ele_pt_floor
319656,106,71413736,nano_ele_pt_floor
319656,106,71638833,nano_ele_pt_floor
319656,106,71352459,nano_ele_pt_floor
319656,106,70698961,nano_ele_pt_floor
319656,106,71771870,nano_ele_pt_floor
319656,106,70701359,nano_ele_pt_floor
319656,106,72078626,nano_ele_pt_floor
319656,106,71903592,nano_ele_pt_floor
319656,106,71872396,nano_ele_pt_floor
319656,106,71814216,nano_ele_pt_floor
319656,106,72002110,nano_ele_pt_floor
319656,106,71965445,nano_ele_pt_floor
319656,106,72122202,nano_ele_pt_floor
319656,106,71856046,nano_ele_pt_floor
319656,106,70870913,nano_ele_pt_floor
319656,106,72086684,nano_ele_pt_floor
319656,106,72147463,nano_ele_pt_floor
319656,106,70806512,nano_ele_pt_floor
319656,106,70695137,nano_ele_pt_floor
319656,106,72129054,nano_ele_pt_floor
319656,106,70887418,nano_ele_pt_floor
319656,106,72171019,nano_ele_pt_floor
319656,106,72108004,nano_ele_pt_floor
319656,106,71938412,nano_ele_pt_floor
319656,106,71993083,nano_ele_pt_floor
319656,106,70711048,nano_ele_pt_floor
319656,106,71751558,nano_ele_pt_floor
319656,106,72098444,nano_ele_pt_floor
319656,106,72196554,nano_ele_pt_floor
319656,106,72026319,nano_ele_pt_floor
319656,106,72123663,nano_ele_pt_floor
319656,106,71822291,nano_ele_pt_floor
319656,106,71057622,nano_ele_pt_floor
319656,106,71089033,nano_ele_pt_floor
319656,106,72074171,nano_ele_pt_floor
319656,106,71192835,nano_ele_pt_floor
319656,106,71233011,nano_ele_pt_floor
319656,124,96530497,nano_ele_pt_floor
319656,124,96745009,nano_ele_pt_floor
319656,124,96138800,nano_ele_pt_floor
319656,124,96674763,nano_ele_pt_floor
319656,124,96743861,nano_ele_pt_floor
319656,124,96753735,nano_ele_pt_floor
319656,124,96827580,nano_ele_pt_floor
319656,124,96593809,nano_ele_pt_floor
319656,124,96995480,nano_ele_pt_floor
319656,124,96760027,nano_ele_pt_floor
319656,124,96794458,nano_ele_pt_floor
319656,124,96749393,nano_ele_pt_floor
319656,124,96678891,nano_ele_pt_floor
319656,124,96752422,nano_ele_pt_floor
319656,124,96872808,nano_ele_pt_floor
319656,124,96761634,nano_ele_pt_floor
319656,124,96598143,nano_ele_pt_floor
319656,124,97033159,nano_ele_pt_floor
319656,124,96627843,nano_ele_pt_floor
319656,124,96783197,nano_ele_pt_floor
319656,124,96753925,nano_ele_pt_floor
319656,124,96866785,nano_ele_pt_floor
319656,124,96177239,nano_ele_pt_floor
319656,124,96595077,nano_ele_pt_floor
319656,124,96610846,nano_ele_pt_floor
319656,124,96911897,nano_ele_pt_floor
319656,124,96557471,nano_ele_pt_floor
319656,124,96551358,nano_ele_pt_floor
319656,124,97213433,nano_ele_pt_floor
319656,124,97221969,nano_ele_pt_floor
319656,124,96408947,nano_ele_pt_floor
319656,124,97253684,nano_ele_pt_floor
319656,124,97117990,nano_ele_pt_floor
319656,124,97198667,nano_ele_pt_floor
319656,124,96229022,nano_ele_pt_floor
319656,124,97565876,nano_ele_pt_floor
319656,124,97366851,nano_ele_pt_floor
319656,124,97547338,nano_ele_pt_floor
319656,124,96531614,nano_ele_pt_floor
319656,124,97381132,nano_ele_pt_floor
319656,124,96088465,nano_ele_pt_floor
319656,124,96310730,nano_ele_pt_floor
319656,124,96378977,nano_ele_pt_floor
319656,124,97426499,nano_ele_pt_floor
319656,124,96104868,nano_ele_pt_floor
319656,124,96252643,nano_ele_pt_floor
319656,124,97349293,nano_ele_pt_floor
319656,124,97150398,nano_ele_pt_floor
319656,124,97573474,nano_ele_pt_floor
319656,124,97296597,nano_ele_pt_floor
319656,124,96330668,nano_ele_pt_floor
319656,124,96118246,nano_ele_pt_floor
319656,124,97572987,nano_ele_pt_floor
319656,124,96183892,nano_ele_pt_floor
319656,124,97407983,nano_ele_pt_floor
319656,124,97420271,nano_ele_pt_floor
319656,124,96346295,nano_ele_pt_floor
319656,124,97387628,nano_ele_pt_floor
319656,124,96529420,nano_ele_pt_floor
